# the fields as a function of distance for the 600MHz paris, 
# col1: distance from the high field center (m)
# col2: magnetic field (T)
0.967	0.01556
0.968	0.01549
0.969	0.01542
0.97	0.01535
0.971	0.01528
0.972	0.01521
0.973	0.01514
0.974	0.01507
0.975	0.015
0.976	0.01494
0.977	0.01487
0.978	0.0148
0.979	0.01473
0.98	0.01467
0.981	0.0146
0.982	0.01454
0.983	0.01447
0.984	0.01441
0.985	0.01434
0.986	0.01428
0.987	0.01422
0.988	0.01415
0.989	0.01409
0.99	0.01403
0.991	0.01396
0.992	0.0139
0.993	0.01384
0.994	0.01378
0.995	0.01372
0.996	0.01366
0.997	0.0136
0.998	0.01354
0.999	0.01348
1	0.01342
1.001	0.01336
1.002	0.0133
1.003	0.01325
1.004	0.01319
1.005	0.01313
1.006	0.01307
1.007	0.01302
1.008	0.01296
1.009	0.0129
1.01	0.01285
1.011	0.01279
1.012	0.01274
1.013	0.01268
1.014	0.01263
1.015	0.01257
1.016	0.01252
1.017	0.01247
1.018	0.01241
1.019	0.01236
1.02	0.01231
1.021	0.01225
1.022	0.0122
1.023	0.01215
1.024	0.0121
1.025	0.01205
1.026	0.012
1.027	0.01195
1.028	0.01189
1.029	0.01184
1.03	0.01179
1.031	0.01174
1.032	0.0117
1.033	0.01165
1.034	0.0116
1.035	0.01155
1.036	0.0115
1.037	0.01145
1.038	0.0114
1.039	0.01136
1.04	0.01131
1.041	0.01126
1.042	0.01122
1.043	0.01117
1.044	0.01112
1.045	0.01108
1.046	0.01103
1.047	0.01098
1.048	0.01094
1.049	0.01089
1.05	0.01085
1.051	0.0108
1.052	0.01076
1.053	0.01072
1.054	0.01067
1.055	0.01063
1.056	0.01059
1.057	0.01054
1.058	0.0105
1.059	0.01046
1.06	0.01041
1.061	0.01037
1.062	0.01033
1.063	0.01029
1.064	0.01025
1.065	0.0102
1.066	0.01016
1.067	0.01012
1.068	0.01008
1.069	0.01004
1.07	0.01
1.071	0.00996
1.072	0.00992
1.073	0.00988
1.074	0.00984
1.075	0.0098
1.076	0.00976
1.077	0.00972
1.078	0.00968
1.079	0.00965
1.08	0.00961
1.081	0.00957
1.082	0.00953
1.083	0.00949
1.084	0.00946
1.085	0.00942
1.086	0.00938
1.087	0.00934
1.088	0.00931
1.089	0.00927
1.09	0.00923
1.091	0.0092
1.092	0.00916
1.093	0.00913
1.094	0.00909
1.095	0.00905
1.096	0.00902
1.097	0.00898
1.098	0.00895
1.099	0.00891
1.1	0.00888
1.101	0.00885
1.102	0.00881
1.103	0.00878
1.104	0.00874
1.105	0.00871
1.106	0.00868
1.107	0.00864
1.108	0.00861
1.109	0.00858
1.11	0.00854
1.111	0.00851
1.112	0.00848
1.113	0.00844
1.114	0.00841
1.115	0.00838
1.116	0.00835
1.117	0.00832
1.118	0.00828
1.119	0.00825
1.12	0.00822
1.121	0.00819
1.122	0.00816
1.123	0.00813
1.124	0.0081
1.125	0.00807
1.126	0.00804
1.127	0.00801
1.128	0.00798
1.129	0.00795
1.13	0.00792
1.131	0.00789
1.132	0.00786
1.133	0.00783
1.134	0.0078
1.135	0.00777
1.136	0.00774
1.137	0.00771
1.138	0.00768
1.139	0.00765
1.14	0.00763
1.141	0.0076
1.142	0.00757
1.143	0.00754
1.144	0.00751
1.145	0.00749
1.146	0.00746
1.147	0.00743
1.148	0.0074
1.149	0.00738
1.15	0.00735
1.151	0.00732
1.152	0.0073
1.153	0.00727
1.154	0.00724
1.155	0.00722
1.156	0.00719
1.157	0.00716
1.158	0.00714
1.159	0.00711
1.16	0.00709
1.161	0.00706
1.162	0.00703
1.163	0.00701
1.164	0.00698
1.165	0.00696
1.166	0.00693
1.167	0.00691
1.168	0.00688
1.169	0.00686
1.17	0.00683
1.171	0.00681
1.172	0.00678
1.173	0.00676
1.174	0.00674
1.175	0.00671
1.176	0.00669
1.177	0.00666
1.178	0.00664
1.179	0.00662
1.18	0.00659
1.181	0.00657
1.182	0.00655
1.183	0.00652
1.184	0.0065
1.185	0.00648
1.186	0.00645
1.187	0.00643
1.188	0.00641
1.189	0.00639
1.19	0.00636
1.191	0.00634
1.192	0.00632
1.193	0.0063
1.194	0.00627
1.195	0.00625
1.196	0.00623
1.197	0.00621
1.198	0.00619
1.199	0.00617
1.2	0.00614
1.201	0.00612
1.202	0.0061
1.203	0.00608
1.204	0.00606
1.205	0.00604
1.206	0.00602
1.207	0.006
1.208	0.00598
1.209	0.00596
1.21	0.00594
1.211	0.00591
1.212	0.00589
1.213	0.00587
1.214	0.00585
1.215	0.00583
1.216	0.00581
1.217	0.00579
1.218	0.00577
1.219	0.00575
1.22	0.00574
1.221	0.00572
1.222	0.0057
1.223	0.00568
1.224	0.00566
1.225	0.00564
1.226	0.00562
1.227	0.0056
1.228	0.00558
1.229	0.00556
1.23	0.00554
1.231	0.00552
1.232	0.00551
1.233	0.00549
1.234	0.00547
1.235	0.00545
1.236	0.00543
1.237	0.00541
1.238	0.0054
1.239	0.00538
1.24	0.00536
1.241	0.00534
1.242	0.00532
1.243	0.00531
1.244	0.00529
1.245	0.00527
1.246	0.00525
1.247	0.00524
1.248	0.00522
1.249	0.0052
1.25	0.00519
1.251	0.00517
1.252	0.00515
1.253	0.00513
1.254	0.00512
1.255	0.0051
1.256	0.00508
1.257	0.00507
1.258	0.00505
1.259	0.00503
1.26	0.00502
1.261	0.005
1.262	0.00498
1.263	0.00497
1.264	0.00495
1.265	0.00494
1.266	0.00492
1.267	0.0049
1.268	0.00489
1.269	0.00487
1.27	0.00486
1.271	0.00484
1.272	0.00483
1.273	0.00481
1.274	0.00479
1.275	0.00478
1.276	0.00476
1.277	0.00475
1.278	0.00473
1.279	0.00472
1.28	0.0047
1.281	0.00469
1.282	0.00467
1.283	0.00466
1.284	0.00464
1.285	0.00463
1.286	0.00461
1.287	0.0046
1.288	0.00458
1.289	0.00457
1.29	0.00455
1.291	0.00454
1.292	0.00453
1.293	0.00451
1.294	0.0045
1.295	0.00448
1.296	0.00447
1.297	0.00445
1.298	0.00444
1.299	0.00443
1.3	0.00441
1.301	0.0044
1.302	0.00438
1.303	0.00437
1.304	0.00436
1.305	0.00434
1.306	0.00433
1.307	0.00432
1.308	0.0043
1.309	0.00429
1.31	0.00428
1.311	0.00426
1.312	0.00425
1.313	0.00424
1.314	0.00422
1.315	0.00421
1.316	0.0042
1.317	0.00418
1.318	0.00417
1.319	0.00416
1.32	0.00415
1.321	0.00413
1.322	0.00412
1.323	0.00411
1.324	0.0041
1.325	0.00408
1.326	0.00407
1.327	0.00406
1.328	0.00405
1.329	0.00403
1.33	0.00402
1.331	0.00401
1.332	0.004
1.333	0.00398
1.334	0.00397
1.335	0.00396
1.336	0.00395
1.337	0.00394
1.338	0.00392
1.339	0.00391
1.34	0.0039
1.341	0.00389
1.342	0.00388
1.343	0.00386
1.344	0.00385
1.345	0.00384
1.346	0.00383
1.347	0.00382
1.348	0.00381
1.349	0.0038
1.35	0.00378
1.351	0.00377
1.352	0.00376
1.353	0.00375
1.354	0.00374
1.355	0.00373
1.356	0.00372
1.357	0.00371
1.358	0.00369
1.359	0.00368
1.36	0.00367
1.361	0.00366
1.362	0.00365
1.363	0.00364
1.364	0.00363
1.365	0.00362
1.366	0.00361
1.367	0.0036
1.368	0.00359
1.369	0.00358
1.37	0.00357
1.371	0.00356
1.372	0.00355
1.373	0.00353
1.374	0.00352
1.375	0.00351
1.376	0.0035
1.377	0.00349
1.378	0.00348
1.379	0.00347
1.38	0.00346
1.381	0.00345
1.382	0.00344
1.383	0.00343
1.384	0.00342
1.385	0.00341
1.386	0.0034
1.387	0.00339
1.388	0.00338
1.389	0.00337
1.39	0.00336
1.391	0.00335
1.392	0.00334
1.393	0.00334
1.394	0.00333
1.395	0.00332
1.396	0.00331
1.397	0.0033
1.398	0.00329
1.399	0.00328
1.4	0.00327
1.401	0.00326
1.402	0.00325
1.403	0.00324
1.404	0.00323
1.405	0.00322
1.406	0.00321
1.407	0.0032
1.408	0.00319
1.409	0.00319
1.41	0.00318
1.411	0.00317
1.412	0.00316
1.413	0.00315
1.414	0.00314
1.415	0.00313
1.416	0.00312
1.417	0.00311
1.418	0.00311
1.419	0.0031
1.42	0.00309
1.421	0.00308
1.422	0.00307
1.423	0.00306
1.424	0.00305
1.425	0.00305
1.426	0.00304
1.427	0.00303
1.428	0.00302
1.429	0.00301
1.43	0.003
1.431	0.00299
1.432	0.00299
1.433	0.00298
1.434	0.00297
1.435	0.00296
1.436	0.00295
1.437	0.00295
1.438	0.00294
1.439	0.00293
1.44	0.00292
1.441	0.00291
1.442	0.0029
1.443	0.0029
1.444	0.00289
1.445	0.00288
1.446	0.00287
1.447	0.00287
1.448	0.00286
1.449	0.00285
1.45	0.00284
1.451	0.00283
1.452	0.00283
1.453	0.00282
1.454	0.00281
1.455	0.0028
1.456	0.0028
1.457	0.00279
1.458	0.00278
1.459	0.00277
1.46	0.00277
1.461	0.00276
1.462	0.00275
1.463	0.00274
1.464	0.00274
1.465	0.00273
1.466	0.00272
1.467	0.00271
1.468	0.00271
1.469	0.0027
1.47	0.00269
1.471	0.00268
1.472	0.00268
1.473	0.00267
1.474	0.00266
1.475	0.00266
1.476	0.00265
1.477	0.00264
1.478	0.00263
1.479	0.00263
1.48	0.00262
1.481	0.00261
1.482	0.00261
1.483	0.0026
1.484	0.00259
1.485	0.00259
1.486	0.00258
1.487	0.00257
1.488	0.00257
1.489	0.00256
1.49	0.00255
1.491	0.00255
1.492	0.00254
1.493	0.00253
1.494	0.00253
1.495	0.00252
1.496	0.00251
1.497	0.00251
1.498	0.0025
1.499	0.00249
1.5	0.00249
1.501	0.00248
1.502	0.00247
1.503	0.00247
1.504	0.00246
1.505	0.00245
1.506	0.00245
1.507	0.00244
1.508	0.00243
1.509	0.00243
1.51	0.00242
1.511	0.00242
1.512	0.00241
1.513	0.0024
1.514	0.0024
1.515	0.00239
1.516	0.00238
1.517	0.00238
1.518	0.00237
1.519	0.00237
1.52	0.00236
1.521	0.00235
1.522	0.00235
1.523	0.00234
1.524	0.00234
1.525	0.00233
1.526	0.00232
1.527	0.00232
1.528	0.00231
